BS, S:42642,
3.06, 7.34
7.27, 7.43
13.82, 7.98
21.05, 9.04
28.84, 10.60
37.13, 12.40
43.73, 14.22
48.00, 16.11
50.36, 17.84
50.58, 19.34
49.02, 20.34
46.94, 20.99
45.74, 21.56
44.87, 21.97
44.39, 22.44
43.45, 22.85
42.55, 23.26
41.08, 23.66
39.49, 24.00
37.60, 24.28
36.05, 24.48
34.39, 24.68
32.84, 24.89
31.54, 25.02
29.88, 25.16
28.14, 25.23
27.07, 25.27
26.27, 25.42
24.89, 25.61
23.27, 25.69
21.91, 25.70
20.81, 25.77
19.66, 25.81
18.81, 25.84
17.82, 25.91
16.90, 25.90
16.05, 25.96
15.45, 25.89
14.98, 25.93
14.68, 25.94
13.98, 25.98
13.36, 26.03
12.79, 26.05
12.42, 26.06
12.07, 26.02
11.63, 26.05
11.18, 26.07
10.66, 26.10
9.83, 26.09
9.15, 26.18
8.52, 26.14
7.89, 26.11
7.41, 26.13
6.93, 26.09
6.48, 26.11
6.01, 26.14
5.32, 26.16
4.73, 26.08
4.60, 26.01
4.68, 26.06
4.70, 26.14
4.23, 26.22
3.29, 26.21
2.51, 26.17
1.99, 26.13
1.65, 26.14
1.36, 26.15
1.12, 26.10
0.94, 26.04
0.99, 26.04
1.19, 25.97
1.55, 25.89
2.09, 25.87
2.71, 25.95
3.25, 26.00
3.64, 26.04
3.92, 26.05
4.09, 26.04
4.21, 26.10
4.15, 26.17
3.85, 26.18
3.34, 26.21
2.62, 26.23
1.93, 26.19
-32.37, 26.11
-55.70, 24.31
-67.13, 19.89
-70.23, 15.36
-63.54, 12.18
-48.30, 10.69
-34.73, 10.86
-28.07, 11.96
-28.30, 12.92
-32.84, 13.11
-37.37, 12.42
-38.07, 11.57
-37.01, 11.05
-34.31, 10.79
-31.91, 10.63
-30.24, 10.63
-29.43, 10.55
-28.90, 10.48
-28.07, 10.35
-26.84, 10.24
-25.67, 10.19
-24.79, 10.10
-24.17, 10.08
-23.78, 10.01
-22.57, 9.95
-21.61, 9.88
-20.80, 9.88
-20.39, 9.81
-20.24, 9.75
-19.91, 9.63
-19.33, 9.58
-18.61, 9.56
-18.14, 9.54
-17.71, 9.48
-17.39, 9.43
-16.99, 9.41
-16.79, 9.41
-16.69, 9.41
-16.69, 9.34
-16.59, 9.23
-16.18, 9.09
-15.28, 9.07
-14.68, 9.13
-14.59, 9.21
-14.60, 9.14
-14.41, 9.07
-14.11, 9.01
-13.81, 8.94
-13.45, 8.94
-13.08, 8.94
-12.93, 8.89
-12.62, 8.81
-12.03, 8.74
-11.47, 8.74
-11.11, 8.69
-10.82, 8.67
-10.41, 8.60
-9.90, 8.54
-9.11, 8.44
-8.25, 8.35
-7.13, 8.19
-5.47, 8.02
-3.53, 7.85
-1.45, 7.68
-0.00, 7.47
0.46, 7.22
1.82, 7.09
2.99, 6.99
BE
BS, S:42643,
3.21, 6.99
8.11, 7.09
14.81, 7.64
20.77, 8.63
26.64, 10.03
32.85, 11.46
37.27, 12.79
39.51, 14.13
39.76, 15.30
37.63, 15.98
35.54, 16.33
34.42, 16.56
33.48, 16.77
32.78, 17.02
31.87, 17.23
30.73, 17.37
29.61, 17.50
28.79, 17.63
27.73, 17.71
26.75, 17.83
25.89, 17.91
24.84, 17.98
23.79, 18.04
22.85, 18.11
21.50, 18.11
20.36, 18.10
19.61, 18.12
18.47, 18.17
17.36, 18.19
16.31, 18.19
15.35, 18.25
13.98, 18.32
12.36, 18.37
10.63, 18.44
6.36, 18.38
-19.82, 18.01
-27.06, 16.13
-38.95, 13.90
-41.95, 11.67
-39.85, 10.14
-34.41, 9.40
-28.70, 9.45
-25.33, 9.68
-25.21, 9.99
-26.17, 9.85
-26.28, 9.71
-25.94, 9.53
-24.83, 9.36
-23.46, 9.31
-22.29, 9.28
-21.16, 9.23
-20.30, 9.21
-19.54, 9.21
-18.83, 9.14
-18.12, 9.08
-17.47, 9.09
-16.66, 9.10
-16.03, 9.14
-15.74, 9.14
-15.38, 9.14
